N° Ola,INVENTORY_ID,ADDRESS_ID_TO,Seller,Holding,Cantidad
1,DGLC08777,NA-1-003-000-00-00,EPYSHENZHENXINGTEMEILIANAMX1,EPYshen zhen xing te mei lianA,1
1,AXTL38301,DV-0-001-003-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,3
1,WFBT03740,NA-1-003-000-00-00,KAILESTARMX2,Kaile star,1
1,VJLP54176,NA-1-003-000-00-00,SEMZARMX1,SEMZAR,1
1,FELG75142,NA-1-003-000-00-00,UFINGO2019MX,ufingo2019,5
1,TDFV90693,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,CBFO55411,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,TPRQ04365,NA-1-003-000-00-00,QCYMX,QCY,1
1,TKQK67789,NA-1-003-000-00-00,MXINTERDURALUSA,InterduralUSA,1
1,OQVC23290,NA-1-003-000-00-00,INTERNATIONALTRADEMX,internationaltrade,1
1,TCDD73507,NA-1-003-000-00-00,UCOMX1,UCO,2
1,GRHA74883,NA-1-003-000-00-00,MXBINZIMBEAUTY,BinzimBeauty,1
1,KCDY79292,NA-1-003-000-00-00,MXAUMIS,Aumis,2
1,AZSY86473,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,PNBK16900,NA-1-003-000-00-00,ZHOUHUANMX,ZHOUHUAN,2
1,ITIH43954,NA-1-003-000-00-00,NEWYIMX,NEWYI,1
1,TFXM00608,NA-1-003-000-00-00,ACELITMX2,Acelit,1
1,MWGK69080,NA-1-003-000-00-00,MXCHEELOMML,Cheelom ml,5
1,QCSI59062,NA-1-003-000-00-00,EUATEOMX,EUATEO,3
1,PNBK36080,NA-1-003-000-00-00,GUASSLEEMX,guasslee,1
1,LGAM67053,NA-1-003-000-00-00,GUANGTAIMX1,Guangtai,1
1,JWWZ61342,NA-1-003-000-00-00,MUZENSMX1,MUZENS,3
1,NWNJ50173,NA-1-003-000-00-00,MCSWKEYMX,MCSWKEY,1
1,SWAE70496,RI-0-001-000-00-00,TIENDA__OFICIAL,DISTRIBUIDOR CELULAR DE LA,2
1,UXUK16370,NA-1-003-000-00-00,YOURMUSTMX,YOURMUST,3
1,DOWR33324,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,TRMD92964,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,EBQA86070,NA-1-003-000-00-00,MXSTARLIGHTS,Starlights,1
1,URBA34049,NA-1-003-000-00-00,GCFOISONMX,GCFoison,6
1,SFLS31572,NA-1-003-000-00-00,COSMALLMX1,cosmall,4
1,PIRM59473,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,NVMJ21974,NA-1-003-000-00-00,WIRESTOMX1,Wiresto,1
1,IUKA37951,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,UYNN55112,NA-1-003-000-00-00,PL MLM,Temakla MLM,9
1,QYGV78657,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,3
1,MWGK58325,NA-1-003-000-00-00,NASTBONMX1,Nastbon,2
1,OLKX96785,RI-0-001-000-00-00,ARAMBULASALVADOR,Salvador,1
1,XCHY50187,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,4
1,OZQC71407,NA-1-003-000-00-00,KATCOCOHOUSEHOLDMX,KATCOCO Household,4
1,JDOJ61498,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,AUGJ80363,NA-1-003-000-00-00,SKYMX2,SKY,3
1,GPNQ35622,NA-1-003-000-00-00,JUREBECIAMX,Jurebecia,1
1,BHWJ66897,NA-1-003-000-00-00,GOBROSMX,GoBros,3
1,CIZG34390,RI-0-001-000-00-00,SUAVEYFCILSADECV,Suave y Fácil SA de CV,1
1,VEZW96524,NA-1-003-000-00-00,MXCIRCLE,Circle,1
1,MKOZ04625,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,IBGO65186,NA-1-003-000-00-00,CHONCHOWMX,CHONCHOW,1
1,EVFY30965,NA-1-003-000-00-00,CANTONPOWERMX,Canton Power,10
1,LCUY01533,NA-1-003-000-00-00,FLYDOGMX1,FLYDOG,2
1,GBAE59603,NA-1-003-000-00-00,GUYUNMX,GUYUN,1
1,KAGG65117,NA-1-003-000-00-00,SH-ML03MX1,SH-ML03,1
1,OXVU11585,NA-1-003-000-00-00,JINGHONGMX,JINGHONG,2
1,LRKH41865,NA-1-003-000-00-00,ELLACCIMX,ELLACCI,1
1,RJHY17044,NA-1-003-000-00-00,IELGYMX1,IELGY,1
1,DQGX51980,NA-1-003-000-00-00,PEACELOVEWORLDMX1,Peace Love World,1
1,AWAZ12449,NA-1-003-000-00-00,LIGESMARTWATCHOFFICIALSTORMX1,LIGE smart watch official stor,8
1,NHCI33221,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,SAJT54786,NA-1-003-000-00-00,SUNSKYMX1,Sunsky,3
1,LGMD11592,NA-1-003-000-00-00,KEEPREALMX,KEEP REAL,4
1,YAHN36337,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CPTE19485,NA-1-003-000-00-00,IDEALWAYMX1,idealway,1
1,QHVP57780,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,BMHC18183,NA-1-003-000-00-00,FLASHBEEMX,Flashbee,2
1,HRSD88515,DR-0-002-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,1
1,TPGP52272,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,1
1,CNZA67114,NA-1-003-000-00-00,MELODYMX,Melody,1
1,IZKO54577,NA-1-003-000-00-00,ONIKUMAMX1,ONIKUMA,1
1,CISH00665,NA-1-003-000-00-00,MR.JACKMX1,Mr.Jack,3
1,DLBP58961,NA-1-003-000-00-00,LILISHOPMX,LILISHOP,2
1,WPTR37443,NA-1-003-000-00-00,OKACCESSORIESMX,okaccessories,4
1,WMKJ39455,NA-1-003-000-00-00,LANLINGXINFF,Lanlingxin,1
1,URBA37086,NA-1-003-000-00-00,ZY-TECHMX1,ZY-TECH,1
1,JEMK75249,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,PIRM28323,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,KVNV75709,RI-0-001-000-00-00,GRUPO JINIM,GRUPO JINIM,1
1,JWWZ36760,NA-1-003-000-00-00,MXMUCHACHA,Muchacha,1
1,BESH10813,NA-1-003-000-00-00,KISONAUTOPARTSMX,Kison Auto Parts,4
1,NKRN01567,NA-1-003-000-00-00,JNFORMX,JNFOR,3
1,DUPO34970,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,2
1,WCNJ36647,NA-1-003-000-00-00,NHMLMX,NHML,1
1,BESH41307,NA-1-003-000-00-00,FANSON-MXMX1,FANSON-MX,2
1,WPGI67864,NA-1-003-000-00-00,ADXZTMX2,ADXZT,1
1,RWUL61548,NA-1-003-000-00-00,DICNMX,DICN,1
1,KAGG48374,NA-1-003-000-00-00,JANRELELECTRICTECHNOLOGYMX1,Janrel Electric Technology,2
1,ADRN05526,NA-1-003-000-00-00,ZXCARLIGHTTIENDAEXCLUSIVAMX,ZX CAR LIGHT TIENDA EXCLUSIVA,2
1,XYTI26767,NA-1-003-000-00-00,YOYINMX1,YOYIN,2
1,VZWK10137,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,2
1,TSSU50921,RI-0-001-000-00-00,CINSA OFICIAL,CINSA SA,2
1,NNWQ37064,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,3
1,AWFA73217,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,GTXC00387,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,9
1,NFVT07760,DR-0-002-000-00-00,MERCADAZOOFICIALES,TIENDA MERCADAZO,2
1,KMGQ74056,NA-1-003-000-00-00,LINHUMX,LINHU,2
1,GRHA13797,NA-1-003-000-00-00,JUREBECIAMX,Jurebecia,1
1,OTSO54861,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,HXKI02425,NA-1-003-000-00-00,WUSHIXUMX,wu shixu,1
1,ELMX51853,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,3
1,GRHA89653,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,RLWO56068,NA-1-003-000-00-00,FERONIAMX1,Feronia,5
1,MDBX82104,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,2
1,BNBE00237,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,BEXG83216,NA-1-003-000-00-00,TUYUEMX,TuYue,1
1,TJRU60680,NA-1-003-000-00-00,MXFASHIONCLOUDSTYLE,Fashion Cloudstyle,1
1,ROAL28560,NA-1-003-000-00-00,HEYTOLDMX,HeyTold,2
1,LWVS41686,NA-1-003-000-00-00,ZHANGBINWEIMX,Zhang Binwei,1
1,EQYA02332,RI-0-001-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,55
1,JOGC26655,NA-1-003-000-00-00,DAMAILININGMX,Damailining,6
1,FZZJ68588,NA-1-003-000-00-00,AMZBARLEYMX,AmzBarley,1
1,TBLN31662,NA-1-003-000-00-00,MXZHAOCI,ZHAOCI,11
1,DHPI38522,NA-1-003-000-00-00,MISSFOXMX1,MissFox,2
1,DLPU03944,NA-1-003-000-00-00,TACARSMX,Tacars,3
1,MQWY69482,NA-1-003-000-00-00,BALAZAMX1,Balaza,1
1,SNLG16294,NA-1-003-000-00-00,ZY-TECHMX1,ZY-TECH,1
1,KVMA34357,NA-1-003-000-00-00,MAYIDIGITALSTOREMX1,Mayi Digital Store,1
1,VGPR21935,NA-1-003-000-00-00,LUMBOR37MX1,Lumbor37,5
1,RUVD88438,NA-1-003-000-00-00,OAZOLLMX1,Oazoll,2
1,MLNV94837,NA-1-003-000-00-00,SH-ML14MX1,SH-ML14,1
1,CVIO11965,RI-0-001-000-00-00,VENTRONIC_T.O,GRUPO,1
1,HFNJ19266,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,JDZZ51721,NA-1-003-000-00-00,MXXHSTORE,XHSTORE,1
1,FHMU04618,NA-1-003-000-00-00,MXCHEELOMML,Cheelom ml,7
1,GFXN01301,NA-1-003-000-00-00,AIRTOPMX1,Airtop,3
1,RLNB19751,NA-1-003-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,1
1,PKBY63757,NA-1-003-000-00-00,ROADSUNMX,RoadSun,4
1,RIXS90588,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,UFOP41896,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,XLSP24753,NA-1-003-000-00-00,EARISEMX,EARISE,9
1,LEIM89204,RI-0-001-000-00-00,GRUPODECME,GRUPO DECME,2
1,WXLG67167,NA-1-003-000-00-00,VEAKARMX,VeaKar,135
1,TKTR76691,NA-1-003-000-00-00,TUYUEMX,TuYue,3
1,SXUN51882,NA-1-003-000-00-00,YLBMX1,YLB,1
1,PDMV63551,NA-1-003-000-00-00,BT-ML09MX1,BT-ML09,1
1,RMOA11247,NA-1-003-000-00-00,MXALEGRECOMPRA,AlegreCompra,3
1,OLKX59309,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,RMHU19213,NA-1-003-000-00-00,APEXACMEMX1,apexacme,2
1,DINU33213,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,DLBP35410,NA-1-003-000-00-00,PANYIJUNMX1,Pan yijun,2
1,BOHH82094,NA-1-003-000-00-00,IELGYMX1,IELGY,3
1,SGRD91907,NA-1-003-000-00-00,AMERZATIENDAMX,Amerza Tienda,1
1,GFHJ35793,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,4
1,ENVN83373,NA-1-003-000-00-00,SEVENSTYLESMX1,Seven styles,2
1,JEMK74087,NA-1-003-000-00-00,VIO-CNMX1,vio-cn,2
1,HLLG38757,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,PAMK93754,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,ARGH16148,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,27
1,EFIO27454,NA-1-003-000-00-00,FINDCAREMX1,FindCare,8
1,PBUW72116,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,18
1,PZPB34020,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,QYMX63514,NA-1-003-000-00-00,MXAURORA,Aurora,1
1,LYPY69316,NA-1-003-000-00-00,HISENMX1,Hisen,3
1,KMGQ42944,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,FFTO78043,NA-1-003-000-00-00,MEMUMI-MLMX1,memumi-ML,1
1,MRLK16434,NA-1-003-000-00-00,VIGASMX,Vigas,2
1,ITDN28208,NA-1-003-000-00-00,KAZOMEMX,Kazome,1
1,YQFX71203,NA-1-003-000-00-00,BULAMALLMX,Bulamall,1
1,CRII46552,NA-1-003-000-00-00,MXCHEELOMML,Cheelom ml,1
1,DEKA18014,NA-1-003-000-00-00,DZT1968MX,DZT1968,1
1,VZVA05025,NA-1-003-000-00-00,SANCEAUTOPARTSMX1,Sance Auto Parts,1
1,BMHC78996,NA-1-003-000-00-00,ANYTOPMX,ANYTOP,1
1,QUWH53438,NA-1-003-000-00-00,NHMLMX,NHML,5
1,GMYV73342,NA-1-003-000-00-00,LEADERTECHMX1,LEADER TECH,11
1,QKUD80681,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,3
1,REJT18836,NA-1-003-000-00-00,NSMXLLCMX,NS MX LLC,5
1,PZPB33330,RI-0-001-000-00-00,VIDACARETIENDAMEDICA,VIDA CARE,1
1,CRII48700,NA-1-003-000-00-00,MXUTOCN,UTOCN,1
1,GPGU84518,NA-1-003-000-00-00,FELIZAMORMX,Felizamor,2
1,ZAEK84462,NA-1-003-000-00-00,LEADERTECHMX1,LEADER TECH,1
1,BQTS78070,NA-1-003-000-00-00,LIZIYONGMX,Li Zi Yong,2
1,HFNJ29304,NA-1-003-000-00-00,MXCM9863471,CMART,2
1,ARNS19542,NA-1-003-000-00-00,DHGATEOFFICIALSTOREMX1,DHgate Official Store,1
1,CTSS62157,NA-1-003-000-00-00,HUNYEMX1,HUNYE,2
1,UFOP04365,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,1
1,KQBU38695,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,5
1,BESH58271,NA-1-003-000-00-00,AUXITOSMX,AUXITOS,1
1,HLLG64230,RI-0-001-000-00-00,TIENDA DISDEL,Tienda,1
1,FFTO68209,NA-1-003-000-00-00,BROTHERMX1,Brother,2
1,LVUV47799,NA-1-003-000-00-00,ISPORTEENSHOPMX,ISPORTEENSHOP,1
1,IZVR73595,NA-1-003-000-00-00,MXYUNDUO,Yunduo,2
1,FTRQ15860,NA-1-003-000-00-00,CLUBDECÓDIGOMX,Club de código,2
1,JJXB09335,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,UDPT17529,NA-1-003-000-00-00,SEXTA-FEIRAMX1,SEXTA-FEIRA,3
1,IPSK26722,NA-1-003-000-00-00,QMYFGJMX1,QMYFGJ,7
1,NWXH97724,NA-1-003-000-00-00,LTSHOPMX1,LT Shop,1
1,ALOS94580,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CBFO24908,NA-1-003-000-00-00,NO.ONECENTERMX1,NO.ONE Center,2
1,IZVR10639,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,XZCR00957,RI-0-001-000-00-00,VENTRONIC_T.O,GRUPO,1
1,BWQF26143,NA-1-003-000-00-00,MSYUMX1,MSYU,2
1,XEKB62766,NA-1-003-000-00-00,ONEPLUSMX,ONEPLUS,1
1,BZLX06265,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,5
1,DQGX83151,NA-1-003-000-00-00,SH-ML13MX1,SH-ML13,1
1,GFKL60239,NA-1-003-000-00-00,MTQLDMX,MTQ LD,4
1,ESZJ37040,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,3
1,ROAL24822,NA-1-003-000-00-00,USOPMX,Usop,1
1,SYCN24619,NA-1-003-000-00-00,MUSUNMX,MUSUN,1
1,HLYQ70483,NA-1-003-000-00-00,GOODHOMEMX,Good-Home,1
1,JLFV99721,NA-1-003-000-00-00,VNGUKSMX1,VNGUKS,1
1,GPGU57025,NA-1-003-000-00-00,HUIONMX,HUION,1
1,LKVS46069,NA-1-003-000-00-00,ZJFFMXLLCMX,ZJFF MX LLC,1
1,QUWH73335,NA-1-003-000-00-00,DAMAILININGMX,Damailining,1
1,IUKA34201,NA-1-003-000-00-00,LIMISMARTMX,LIMI SMART,1
1,GQHO19557,RI-0-001-000-00-00,EL BISTURII,EQUIPOS MEDICOS EL,2
1,VMOL25440,RI-0-001-000-00-00,ELEFANTITO HOGAR,COLCHAS EL ELEFANTITO,1
1,VGPR37766,NA-1-003-000-00-00,COWALKERSMX,COWALKERS,1
1,SQYB63800,NA-1-003-000-00-00,MXSU5865801,sunshine,12
1,JEAB45496,NA-1-003-000-00-00,PONYSHOPMX,Pony shop,2
1,BMHC13671,NA-1-003-000-00-00,YUHUANGCHENGMX1,yuhuangcheng,1
1,XYHC99560,NA-1-003-000-00-00,MUYUNSOMX1,MUYUNSO,1
1,HUAE05143,NA-1-003-000-00-00,RONNIEMX2,Ronnie,1
1,FGYP87716,NA-1-003-000-00-00,MIHOMEOFFICALSTOREMX,Mi home offical store,1
1,JXOO68542,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,GHRU95146,NA-1-003-000-00-00,CHINAFACTORYDIRECTSELLINGMX1,China Factory Direct Selling,2
1,UCQM15645,NA-1-003-000-00-00,DYXMLMX1,DYXML,10
1,BQTS52716,NA-1-003-000-00-00,AWAKENMX1,AWAKEN,1
1,BBCP12178,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,OLKX28001,NA-1-003-000-00-00,WANLIANMX2,wanlian,1
1,YNOM23509,NA-1-003-000-00-00,HOOPERTEKMX,Hoopertek,3
1,UGHC72656,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,QXJY35327,NA-1-003-000-00-00,LOUISWILLMX1,LouisWill,3
1,HSJW64092,NA-1-003-000-00-00,MXNIBOSIWATCH,NIBOSI Watch,3
1,HSCV79198,NA-1-003-000-00-00,BENTECHMX,Bentech,1
1,VMOL43977,NA-1-003-000-00-00,HMOREMX,Hmore,1
1,BHLR65795,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,1
1,BOCS11036,NA-1-003-000-00-00,MXUTOCN,UTOCN,1
1,ILMM75415,NA-1-003-000-00-00,LATINLAMPMX2,LatinLamp,1
1,TRXJ15989,NA-1-003-000-00-00,LAKALAKAMX1,lakalaka,1
1,CIIO87802,NA-1-003-000-00-00,NIUNUMX1,NIUNU,1
1,GYIH62876,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,2
1,DYGC21523,NA-1-003-000-00-00,KINIFEMX1,KINIFE,3
1,QCRV71219,NA-1-003-000-00-00,ZANEDYBRANDSTOREMX,ZANEDY Brand Store,1
1,INIT89567,NA-1-003-000-00-00,IFORUTECHMX1,IFORU TECH,9
1,FGYP52175,NA-1-003-000-00-00,SEPTEMBERZOOMMX1,September Zoom,16
1,PYZD02880,NA-1-003-000-00-00,VEAKARMX,VeaKar,5
1,KAGG34684,NA-1-003-000-00-00,SUNSIGNMX1,Sunsign,1
1,VHLM19767,NA-1-003-000-00-00,LUKAINCMX,Luka Inc,6
1,JAOF53602,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,2
1,XXFQ87569,NA-1-003-000-00-00,CNTOPSHOP2MX1,CNTOPSHOP2,1
1,CYVD60423,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,AZSY60153,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,IGSS31662,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,XZCR51161,RI-0-001-000-00-00,SPG-ONLINE OFICIAL,SPEAGEL-,2
1,MCXA79942,NA-1-003-000-00-00,ALLENYUNGMX,Allen Yung,1
1,KHBC19209,NA-1-003-000-00-00,ANNSELECTMX1,annselect,2
1,UBQC12624,NA-1-003-000-00-00,ENERGYSISTEMMX,ENERGY SISTEM,1
1,ZDLT65043,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,TGSM49224,NA-1-003-000-00-00,MERCADOLIBRE HOME_MX,Mercado Libre,1
1,HCWE59206,NA-1-003-000-00-00,IYAIYOMX1,iYAiYO,1
1,OZBF93852,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,CRDN45340,RI-0-001-000-00-00,GRUPODECME,GRUPO DECME,1
1,NJAB27925,NA-1-003-000-00-00,SKYTREECOLTDMX1,SKY TREE COLTD,4
1,FXMN88438,NA-1-003-000-00-00,LYPERLAMX,Ly Perla,1
1,IKDC28462,NA-1-003-000-00-00,JANRELELECTRICTECHNOLOGYMX1,Janrel Electric Technology,1
1,ACBY21394,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,6
1,LTYQ32547,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,JEMK95649,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,9
1,SEHE30473,NA-1-003-000-00-00,LENCENTMX,LENCENT,1
1,UUEW26714,NA-1-003-000-00-00,UNUNMX1,UN UN,1
1,MWGK51323,NA-1-003-000-00-00,GUANGTAIMX1,Guangtai,1
1,OCWG75489,NA-1-003-000-00-00,RADTENGLEMX1,Radtengle,1
1,CSAA23756,NA-1-003-000-00-00,FOREST8859MX1,forest8859,2
1,BHLR23448,NA-1-003-000-00-00,ENJOYTECHNOLOGYLIFEMX,enjoy technology life,2
1,PHWT68640,NA-1-003-000-00-00,NASJACLLCMXMX1,NASJAC LLC MX,2
1,ZRJX34388,NA-1-003-000-00-00,DETUOSI-MXMX,DETUOSI-mx,1
1,JAOF28126,NA-1-003-000-00-00,REXQUALISOFFICIALSTOREMX1,REXQualis Official Store,1
1,TWQU94837,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,TGKI30332,NA-1-003-000-00-00,YUHUANGCHENGMX1,yuhuangcheng,2
1,KCDY73357,NA-1-003-000-00-00,MECEROCKMX,Mecerock,3
1,PCTW50230,NA-1-003-000-00-00,MAXTECHMX1,Maxtech,1
1,YFPE52498,RI-0-001-000-00-00,PL MLM,Temakla MLM,1
1,TCDD16066,NA-1-003-000-00-00,NIUNUMX1,NIUNU,1
1,HEYT47185,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,4
1,FXMB14151,NA-1-003-000-00-00,JUSTBUYITMX1,Justbuyit,3
1,ELKX45863,RI-0-001-000-00-00,RAGA NET,RAGA NET,4
1,JSWE66982,NA-1-003-000-00-00,HLHMX2,HLH,1
1,RLQH61989,NA-1-003-000-00-00,ZIRERMX1,Zirer,1
1,LXSJ32942,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,DMTU18226,NA-1-003-000-00-00,LAMPKINGMX1,Lamp King,2
1,MOZK02186,NA-1-003-000-00-00,JADEWINSTOREMX,JadeWin Store,1
1,NJPX51587,NA-1-003-000-00-00,VAVEEMX1,VAVEE,6
1,RZPH10850,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,2
1,XISU64501,NA-1-003-000-00-00,SH-ML12MX1,SH-ML12,3
1,QOGG08461,NA-1-003-000-00-00,MXTECHVIDAML,TECHVIDA ML,17
1,BMXD46048,NA-1-003-000-00-00,NEENCASPORTSMX,NEENCA SPORTS,4
1,ZTBD86851,NA-1-003-000-00-00,ACELITMX2,Acelit,4
1,EJJO29124,NA-1-003-000-00-00,BAYMATEMX1,Baymate,1
1,HSJW96433,RI-0-001-000-00-00,MALLASYTEJIDOSMEXICO SADECV,MALLAS Y TEJIDOS,1
1,GHFV30206,NA-1-003-000-00-00,MXCIRCLE,Circle,1
1,ARLR31125,NA-1-003-000-00-00,CAMELMX1,Camel,7
1,LVUV16874,NA-1-003-000-00-00,QKINGMX,QKING,1
1,TWQU79360,NA-1-003-000-00-00,MXSINOTECK,SINOTECK,5
1,FQCA66710,RI-0-001-000-00-00,SELECTSHOP MX,COMERCIALIZADORA DE MARCAS JSB,2
1,BGNI83864,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,ZFCF34123,NA-1-003-000-00-00,ZHIGAOMX,Zhigao,1
1,GNAC50461,RI-0-001-000-00-00,CRISTALERIA LAUNICA,CRISTALERIA LA UNICA,1
1,MZXG43027,NA-1-003-000-00-00,YLTRDMX,YL trd,1
1,QJYF21373,NA-1-003-000-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,19
1,GFMX56676,NA-1-003-000-00-00,KENMX1,Ken,1
1,ADJX95011,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,CFMF19798,NA-1-003-000-00-00,MXMYCOS,mycos,1
1,KLVK11275,NA-1-003-000-00-00,ALLBEWELLOFICIALMX1,ALLBEWELLOFICIAL,22
1,DGAI49540,NA-1-003-000-00-00,MXSUPCASEANDIBLASONOFFICIA,Supcase and i-Blason official,2
1,YALN72365,NA-1-003-000-00-00,TOPTRIOMX,Top Trio,4
1,RMOA43559,NA-1-003-000-00-00,POCKETELVESMX1,Pocket Elves,8
1,HYKE41330,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,BXFX22501,DV-0-001-003-00-00,MERCADOLIBRE ELECTRONICA_MX,Mercado Libre,4
1,UPYV32285,NA-1-003-000-00-00,TOMCLOVERSMX1,Tom Clovers,1
1,ZXRQ60050,NA-1-003-000-00-00,QIANYIKEMX1,qianyike,1
1,RLWO11748,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,HQPT29679,NA-1-003-000-00-00,MXLUCKYSTARS,Luckystars,1
1,WBSI95450,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,YWET48785,NA-1-003-000-00-00,NEENCASPORTSMX,NEENCA SPORTS,14
1,TDFP20716,NA-1-003-000-00-00,MXHYIEAR,HYIEAR,28
1,BSIR71938,NA-1-003-000-00-00,AIKUTIANMX1,Aikutian,2
1,JRBO26906,NA-1-003-000-00-00,EVERWISEMX1,EverwisE,4
1,LHDL57968,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,ILMM73451,NA-1-003-000-00-00,SEINEONESHOPMX1,Seineoneshop,1
1,KZPN02418,NA-1-003-000-00-00,MERCADOLIBRE MODA_MX,Mercado Libre,1
1,TZEV92597,NA-1-003-000-00-00,XDOBOMX,xdobo,6
